snapped_at,price,market_cap,total_volume
2024-06-23 00:00:00 UTC,0.0006901264133141599,19660153.303921282,4.393977023987554
2024-06-24 00:00:00 UTC,0.0006585300186764287,18802005.86511789,19314.935404178028
2024-06-25 00:00:00 UTC,0.0006355917380730669,18142081.52838827,54178.757443162285
2024-06-26 00:00:00 UTC,0.0006750187830616342,19306769.447066493,40041.53606205069
2024-06-27 00:00:00 UTC,0.0006693129698423834,19144646.031929903,18863.183167116025
2024-06-28 00:00:00 UTC,0.0007183862112688386,20621506.044999383,46550.70841192517
2024-06-29 00:00:00 UTC,0.0007021928066262116,20194414.283175096,38197.97470231578
2024-06-30 00:00:00 UTC,0.0006505962750127867,18745890.78687501,42506.58136395649
2024-07-01 00:00:00 UTC,0.0006783730440609281,19574266.711354796,34636.14905269284
2024-07-02 00:00:00 UTC,0.0006788891327201875,19555075.461262483,61559.13252092123
2024-07-03 00:00:00 UTC,0.0007257294937229664,21001595.266629666,78320.72686550254
2024-07-04 00:00:00 UTC,0.0006926766888531289,20083682.81036562,76950.48548087255
2024-07-05 00:00:00 UTC,0.0006336571438764572,18462600.832043286,48675.581657587616
2024-07-06 00:00:00 UTC,0.0006102519953743869,17765226.223057594,61253.707944766844
2024-07-07 00:00:00 UTC,0.0006469368180337725,18846432.393294066,27210.982285890255
2024-07-08 00:00:00 UTC,0.0005920990834432743,17312012.839836672,21470.51060839026
2024-07-09 00:00:00 UTC,0.000610852719739047,17839112.926902425,38407.57202100586
2024-07-10 00:00:00 UTC,0.0006062038091588756,17775460.58002226,25684.234202921885
2024-07-11 00:00:00 UTC,0.0005949012713437695,17447319.87749278,28128.298432668693
2024-07-12 00:00:00 UTC,0.0005855578648190855,17203679.794445463,16371.388711830494
2024-07-13 00:00:00 UTC,0.0006019324080279238,17710676.920088403,22123.852957119394
2024-07-14 00:00:00 UTC,0.0006134572915283419,18124494.149136834,23339.848004991156
2024-07-15 00:00:00 UTC,0.0006205997174058396,18260665.006529402,23731.782898333342
2024-07-16 00:00:00 UTC,0.0006988591511039241,20641061.9490866,57078.49704740586
2024-07-17 00:00:00 UTC,0.0007357985078886077,21763355.172929823,59613.744773282
2024-07-18 00:00:00 UTC,0.0007937377209479428,23483320.46538951,78698.98011835589
2024-07-19 00:00:00 UTC,0.0007953509349105902,23524693.371549,21976.572947590124
2024-07-20 00:00:00 UTC,0.0008376205177139798,24805241.28764358,33926.83141970784
2024-07-21 00:00:00 UTC,0.0008470372035736286,25132675.256361715,30376.355627075147
2024-07-22 00:00:00 UTC,0.0009067644541363619,26921775.9263358,27880.737998887173
2024-07-23 00:00:00 UTC,0.0009548318385578126,28305084.86585308,83890.87028207841
2024-07-24 00:00:00 UTC,0.001009366915955827,29949732.398222063,66873.68382234364
2024-07-25 00:00:00 UTC,0.0009908375357035805,29428581.053657014,60395.14392618347
2024-07-26 00:00:00 UTC,0.0009891045583702335,29413781.286983307,60273.2932100141
2024-07-27 00:00:00 UTC,0.000991038196043917,29516963.563005343,54270.52974968907
2024-07-28 00:00:00 UTC,0.0010356146262614368,30850312.58120465,48959.73706998555
2024-07-29 00:00:00 UTC,0.0009835001235592854,29334953.8971749,30305.14187043807
2024-07-30 00:00:00 UTC,0.0009310365941253762,27804783.29916105,53260.80618053689
2024-07-31 00:00:00 UTC,0.0009154484058382778,27414391.885401458,46638.6631627919
2024-08-01 00:00:00 UTC,0.0008985891070600283,26918329.330500286,30238.397554931347
2024-08-02 00:00:00 UTC,0.0009727855100289287,29156822.922703683,43151.488909948435
2024-08-03 00:00:00 UTC,0.0008539126594262719,25533408.35017306,46620.90218939416
2024-08-04 00:00:00 UTC,0.0008350295460861079,25065201.519169837,41629.84354358326
2024-08-05 00:00:00 UTC,0.0007749823608214983,23352231.06414474,34225.77190346789
2024-08-06 00:00:00 UTC,0.0008299366028293385,25099290.952327013,78101.13025801176
